county,year,group,value
Barrow,2021,Black or African-American,17.647058823529413
Barrow,2022,Black or African-American,17.307692307692307
Barrow,2023,Black or African-American,27.472527472527474
Barrow,2024,Black or African-American,27.083333333333332
Barrow,2018,Selected Races Total,26.501766784452297
Barrow,2019,Selected Races Total,21.30281690140845
Barrow,2020,Selected Races Total,20.955882352941178
Barrow,2021,Selected Races Total,21.287128712871286
Barrow,2022,Selected Races Total,25.62396006655574
Barrow,2023,Selected Races Total,25.236593059936908
Barrow,2024,Selected Races Total,24.655172413793103
Bartow,2018,All Races,25.348189415041784
Bartow,2019,All Races,23.88059701492537
Bartow,2020,All Races,25.35760728218466
Bartow,2021,All Races,24.59016393442623
Bartow,2022,All Races,24.587912087912088
Bartow,2023,All Races,25.798212005108557
Bartow,2024,All Races,27.04714640198511
Bartow,2018,White,25.159235668789808
Bartow,2019,White,22.435897435897438
Bartow,2020,White,27.31958762886598
Bartow,2021,White,23.903177004538577
Bartow,2022,White,25.257731958762886
Bartow,2023,White,24.499229583975346
Bartow,2024,White,27.474150664697195
Bartow,2018,Black or African-American,26.153846153846157
Bartow,2019,Black or African-American,30.23255813953488
Bartow,2020,Black or African-American,18.120805369127517
Bartow,2021,Black or African-American,26.666666666666668
Bartow,2022,Black or African-American,22.689075630252102
Bartow,2023,Black or African-American,31
Bartow,2024,Black or African-American,23.655913978494624
Bartow,2018,Selected Races Total,25.252525252525253
Bartow,2019,Selected Races Total,23.380281690140844
Bartow,2020,Selected Races Total,25.444596443228455
Bartow,2021,Selected Races Total,24.281984334203656
Bartow,2022,Selected Races Total,24.821683309557773
Bartow,2023,Selected Races Total,25.367156208277702
Bartow,2024,Selected Races Total,27.01298701298701
Ben Hill,2018,All Races,22.131147540983605
Ben Hill,2019,All Races,23.448275862068964
Ben Hill,2020,All Races,27.500000000000004
Ben Hill,2021,All Races,27.34375
Ben Hill,2022,All Races,23.770491803278688
Ben Hill,2023,All Races,28.431372549019606
Ben Hill,2024,All Races,27.027027027027028
Ben Hill,2018,White,23.636363636363637
Ben Hill,2019,White,23.88059701492537
Ben Hill,2020,White,21.311475409836063
Ben Hill,2021,White,21.53846153846154
Ben Hill,2022,White,18.96551724137931
Ben Hill,2023,White,43.18181818181818
Ben Hill,2024,White,23.076923076923077
Ben Hill,2018,Black or African-American,21.53846153846154
Ben Hill,2019,Black or African-American,22.972972972972975
Ben Hill,2020,Black or African-American,32.72727272727273
Ben Hill,2021,Black or African-American,33.33333333333333
Ben Hill,2022,Black or African-American,28.8135593220339
Ben Hill,2023,Black or African-American,17.543859649122805
Ben Hill,2024,Black or African-American,28.57142857142857
Ben Hill,2018,Selected Races Total,22.5
Ben Hill,2019,Selected Races Total,23.404255319148938
Ben Hill,2020,Selected Races Total,26.72413793103448
Ben Hill,2021,Selected Races Total,27.200000000000003
Ben Hill,2022,Selected Races Total,23.931623931623932
Ben Hill,2023,Selected Races Total,28.71287128712871
Ben Hill,2024,Selected Races Total,25.742574257425744
Berrien,2018,All Races,28.37837837837838
Berrien,2019,All Races,29.22077922077922
Berrien,2020,All Races,28.888888888888886
Berrien,2021,All Races,32.231404958677686
Berrien,2022,All Races,32.33082706766917
