county,year,value
Pulaski,2024,27.659574468085108
Putnam,2018,19.083969465648856
Putnam,2019,22.69503546099291
Putnam,2020,21.48148148148148
Putnam,2021,26.797385620915033
Putnam,2022,26.5625
Putnam,2023,22.83464566929134
Putnam,2024,19.548872180451127
Quitman,2018,-5
Quitman,2019,50
Quitman,2020,-5
Quitman,2021,35.714285714285715
Quitman,2022,46.666666666666664
Quitman,2023,46.15384615384615
Quitman,2024,0
Rabun,2018,19.51219512195122
Rabun,2019,20.87912087912088
Rabun,2020,27.27272727272727
Rabun,2021,34.48275862068966
Rabun,2022,23.75
Rabun,2023,21.666666666666668
Rabun,2024,28.57142857142857
Randolph,2018,44.827586206896555
Randolph,2019,33.33333333333333
Randolph,2020,25
Randolph,2021,34.21052631578947
Randolph,2022,33.33333333333333
Randolph,2023,-5
Randolph,2024,41.46341463414634
Richmond,2018,28.16377171215881
Richmond,2019,26.71437090041741
Richmond,2020,29.239401496259354
Richmond,2021,28.16166883963494
Richmond,2022,25.777202072538863
Richmond,2023,28.276307295029053
Richmond,2024,27.18378756114605
Rockdale,2018,24.035087719298247
Rockdale,2019,21.933085501858738
Rockdale,2020,21.59709618874773
Rockdale,2021,19.34306569343066
Rockdale,2022,21.863799283154123
Rockdale,2023,27.121771217712176
Rockdale,2024,22.65625
Schley,2018,29.629629629629626
Schley,2019,24.242424242424242
Schley,2020,25
Schley,2021,25.806451612903224
Schley,2022,28.57142857142857
Schley,2023,-5
Schley,2024,21.428571428571427
Screven,2018,23.96694214876033
Screven,2019,25.961538461538463
Screven,2020,22.330097087378643
Screven,2021,16.129032258064516
Screven,2022,14.772727272727273
Screven,2023,27.61904761904762
Screven,2024,24.528301886792452
Seminole,2018,22.22222222222222
Seminole,2019,24.561403508771928
Seminole,2020,18.75
Seminole,2021,25.49019607843137
Seminole,2022,25.49019607843137
Seminole,2023,22.22222222222222
Seminole,2024,24.528301886792452
Spalding,2018,26.953125
Spalding,2019,25.142857142857146
Spalding,2020,27.400000000000002
Spalding,2021,27.237354085603112
Spalding,2022,26.89393939393939
Spalding,2023,25.45824847250509
Spalding,2024,25.75107296137339
Stephens,2018,22.660098522167488
Stephens,2019,26.984126984126984
Stephens,2020,28.488372093023255
Stephens,2021,25.806451612903224
Stephens,2022,31.05590062111801
Stephens,2023,28.994082840236686
Stephens,2024,25.423728813559322
Stewart,2018,31.25
Stewart,2019,-5
Stewart,2020,46.666666666666664
Stewart,2021,47.368421052631575
Stewart,2022,23.809523809523807
Stewart,2023,-5
Stewart,2024,-5
Sumter,2018,19.90950226244344
