county,year,value
Long,2018,9.900990099009901
Long,2019,8.960573476702509
Long,2020,9.328358208955224
Long,2021,11.267605633802818
Long,2022,7.81758957654723
Long,2023,8.30860534124629
Long,2024,11.538461538461538
Lowndes,2018,12.8060263653484
Lowndes,2019,11.138161898965308
Lowndes,2020,10.833333333333334
Lowndes,2021,12.338858195211786
Lowndes,2022,12.649800266311583
Lowndes,2023,12.416555407209612
Lowndes,2024,11.045751633986928
Lumpkin,2018,3.8327526132404177
Lumpkin,2019,6.462585034013606
Lumpkin,2020,7.636363636363637
Lumpkin,2021,7.784431137724551
Lumpkin,2022,6.969696969696971
Lumpkin,2023,7.516339869281046
Lumpkin,2024,7.027027027027027
McDuffie,2018,14.487632508833922
McDuffie,2019,13.928571428571429
McDuffie,2020,12.359550561797752
McDuffie,2021,13.461538461538462
McDuffie,2022,11.72161172161172
McDuffie,2023,7.627118644067797
McDuffie,2024,10.245901639344263
McIntosh,2018,6.9306930693069315
McIntosh,2019,9.25925925925926
McIntosh,2020,20
McIntosh,2021,14.634146341463413
McIntosh,2022,16.346153846153847
McIntosh,2023,15.384615384615385
McIntosh,2024,13.461538461538462
Macon,2018,11.450381679389313
Macon,2019,10.948905109489052
Macon,2020,14.50381679389313
Macon,2021,9.243697478991598
Macon,2022,8.527131782945736
Macon,2023,12.396694214876034
Macon,2024,11.71875
Madison,2018,8.950617283950617
Madison,2019,8.673469387755102
Madison,2020,8.83977900552486
Madison,2021,8.436724565756824
Madison,2022,9.16030534351145
Madison,2023,10.81081081081081
Madison,2024,8.270676691729323
Marion,2018,9.278350515463918
Marion,2019,11.25
Marion,2020,8.045977011494253
Marion,2021,12.727272727272727
Marion,2022,6.25
Marion,2023,6.329113924050633
Marion,2024,7.246376811594203
Meriwether,2018,9.9601593625498
Meriwether,2019,14.344262295081966
Meriwether,2020,11.715481171548117
Meriwether,2021,12.941176470588237
Meriwether,2022,13.513513513513514
Meriwether,2023,15.74468085106383
Meriwether,2024,10.975609756097562
Miller,2018,13.23529411764706
Miller,2019,10
Miller,2020,13.559322033898304
Miller,2021,9.25925925925926
Miller,2022,13.793103448275861
Miller,2023,9.803921568627452
Miller,2024,7.6923076923076925
Mitchell,2018,10.087719298245613
Mitchell,2019,13.636363636363635
Mitchell,2020,12.941176470588237
Mitchell,2021,9.734513274336283
Mitchell,2022,16.450216450216452
Mitchell,2023,14.102564102564102
Mitchell,2024,10.36036036036036
Monroe,2018,11.785714285714285
Monroe,2019,12.741312741312742
Monroe,2020,7.9422382671480145
Monroe,2021,10.424710424710424
Monroe,2022,11.221122112211221
Monroe,2023,14.084507042253522
Monroe,2024,8.710801393728223
Montgomery,2018,11
Montgomery,2019,10.526315789473683
Montgomery,2020,13.793103448275861
