county,year,group,value
Bleckley,2023,All Races,14.482758620689657
Bleckley,2024,All Races,9.022556390977442
Bleckley,2018,White,-5
Bleckley,2019,White,8.91089108910891
Bleckley,2020,White,-5
Bleckley,2021,White,7.954545454545454
Bleckley,2022,White,-5
Bleckley,2023,White,10.185185185185185
Bleckley,2024,White,9.375
Bleckley,2018,Black or African-American,-5
Bleckley,2019,Black or African-American,16.27906976744186
Bleckley,2020,Black or African-American,17.391304347826086
Bleckley,2021,Black or African-American,26.666666666666668
Bleckley,2022,Black or African-American,20.588235294117645
Bleckley,2023,Black or African-American,27.77777777777778
Bleckley,2024,Black or African-American,-5
Bleckley,2018,Selected Races Total,6.722689075630252
Bleckley,2019,Selected Races Total,11.11111111111111
Bleckley,2020,Selected Races Total,9.67741935483871
Bleckley,2021,Selected Races Total,12.711864406779661
Bleckley,2022,Selected Races Total,9.401709401709402
Bleckley,2023,Selected Races Total,14.583333333333334
Bleckley,2024,Selected Races Total,9.16030534351145
Brantley,2018,All Races,10.330578512396695
Brantley,2019,All Races,8.91089108910891
Brantley,2020,All Races,11.538461538461538
Brantley,2021,All Races,11.11111111111111
Brantley,2022,All Races,12.676056338028168
Brantley,2023,All Races,10.050251256281408
Brantley,2024,All Races,11.87214611872146
Brantley,2018,White,10.38961038961039
Brantley,2019,White,8.421052631578947
Brantley,2020,White,11.11111111111111
Brantley,2021,White,10.824742268041238
Brantley,2022,White,9.793814432989691
Brantley,2023,White,8.64864864864865
Brantley,2024,White,11.650485436893204
Brantley,2018,Black or African-American,-5
Brantley,2019,Black or African-American,0
Brantley,2020,Black or African-American,-5
Brantley,2021,Black or African-American,-5
Brantley,2022,Black or African-American,55.55555555555556
Brantley,2023,Black or African-American,-5
Brantley,2024,Black or African-American,0
Brantley,2018,Selected Races Total,10.460251046025103
Brantley,2019,Selected Races Total,8.333333333333332
Brantley,2020,Selected Races Total,11.822660098522167
Brantley,2021,Selected Races Total,10.83743842364532
Brantley,2022,Selected Races Total,11.822660098522167
Brantley,2023,Selected Races Total,9.32642487046632
Brantley,2024,Selected Races Total,11.428571428571429
Brooks,2018,All Races,10.975609756097562
Brooks,2019,All Races,16.574585635359114
Brooks,2020,All Races,9.659090909090908
Brooks,2021,All Races,17.708333333333336
Brooks,2022,All Races,11.39240506329114
Brooks,2023,All Races,10
Brooks,2024,All Races,10.891089108910892
Brooks,2018,White,10.989010989010989
Brooks,2019,White,9.67741935483871
Brooks,2020,White,-5
Brooks,2021,White,10.619469026548673
Brooks,2022,White,11.827956989247312
Brooks,2023,White,-5
Brooks,2024,White,7.5
Brooks,2018,Black or African-American,11.267605633802818
Brooks,2019,Black or African-American,25.301204819277107
Brooks,2020,Black or African-American,16.43835616438356
Brooks,2021,Black or African-American,28.947368421052634
Brooks,2022,Black or African-American,10.16949152542373
Brooks,2023,Black or African-American,17.80821917808219
Brooks,2024,Black or African-American,18.30985915492958
Brooks,2018,Selected Races Total,11.11111111111111
Brooks,2019,Selected Races Total,17.045454545454543
Brooks,2020,Selected Races Total,8.333333333333332
Brooks,2021,Selected Races Total,17.989417989417987
Brooks,2022,Selected Races Total,11.18421052631579
Brooks,2023,Selected Races Total,9.815950920245399
Brooks,2024,Selected Races Total,11.518324607329843
Bryan,2018,All Races,8.704061895551257
Bryan,2019,All Races,10.30741410488246
Bryan,2020,All Races,8.89261744966443
Bryan,2021,All Races,7.939189189189189
Bryan,2022,All Races,8.056872037914692
Bryan,2023,All Races,7.094594594594595
Bryan,2024,All Races,9.929078014184398
Bryan,2018,White,6.601466992665037
Bryan,2019,White,10.06711409395973
Bryan,2020,White,7.174887892376682
Bryan,2021,White,6.502242152466367
Bryan,2022,White,7.524752475247524
Bryan,2023,White,6.3457330415754925
Bryan,2024,White,9.862385321100918
Bryan,2018,Black or African-American,17.333333333333336
Bryan,2019,Black or African-American,12.5
Bryan,2020,Black or African-American,17.272727272727273
Bryan,2021,Black or African-American,11.76470588235294
Bryan,2022,Black or African-American,8.333333333333332
Bryan,2023,Black or African-American,9.574468085106384
Bryan,2024,Black or African-American,8.433734939759036
Bryan,2018,Selected Races Total,8.264462809917356
Bryan,2019,Selected Races Total,10.404624277456648
Bryan,2020,Selected Races Total,9.172661870503598
Bryan,2021,Selected Races Total,7.481751824817519
Bryan,2022,Selected Races Total,7.653910149750416
Bryan,2023,Selected Races Total,6.896551724137931
Bryan,2024,Selected Races Total,9.633911368015415
Bulloch,2018,All Races,9.211986681465039
Bulloch,2019,All Races,8.78754171301446
Bulloch,2020,All Races,8.208092485549132
Bulloch,2021,All Races,10.685249709639953
Bulloch,2022,All Races,12.52847380410023
Bulloch,2023,All Races,10.154525386313466
Bulloch,2024,All Races,12.458286985539488
Bulloch,2018,White,6.0037523452157595
Bulloch,2019,White,5.252918287937743
Bulloch,2020,White,5.3418803418803416
Bulloch,2021,White,8.571428571428571
Bulloch,2022,White,9.926470588235293
Bulloch,2023,White,6.358381502890173
Bulloch,2024,White,9.584086799276673
Bulloch,2018,Black or African-American,14.285714285714285
Bulloch,2019,Black or African-American,13.725490196078432
Bulloch,2020,Black or African-American,12.573099415204677
Bulloch,2021,Black or African-American,15.384615384615385
Bulloch,2022,Black or African-American,16.551724137931036
Bulloch,2023,Black or African-American,16.119402985074625
Bulloch,2024,Black or African-American,18.6046511627907
Bulloch,2018,Selected Races Total,9.205983889528193
Bulloch,2019,Selected Races Total,8.725602755453501
Bulloch,2020,Selected Races Total,8.395061728395062
Bulloch,2021,Selected Races Total,11.04368932038835
Bulloch,2022,Selected Races Total,12.23021582733813
Bulloch,2023,Selected Races Total,10.187353629976581
Bulloch,2024,Selected Races Total,12.763466042154567
Burke,2018,All Races,12.171052631578947
Burke,2019,All Races,12.956810631229235
Burke,2020,All Races,10.211267605633804
Burke,2021,All Races,10.218978102189782
Burke,2022,All Races,12.457912457912458
Burke,2023,All Races,9.293680297397769
Burke,2024,All Races,11.498257839721255
Burke,2018,White,7.5
Burke,2019,White,8.73015873015873
Burke,2020,White,6.0606060606060606
Burke,2021,White,6.349206349206349
Burke,2022,White,9.395973154362416
Burke,2023,White,8.411214953271028
Burke,2024,White,7.741935483870968
Burke,2018,Black or African-American,14.942528735632186
Burke,2019,Black or African-American,16.56804733727811
Burke,2020,Black or African-American,12.676056338028168
Burke,2021,Black or African-American,14.084507042253522
Burke,2022,Black or African-American,16.083916083916083
Burke,2023,Black or African-American,9.933774834437086
Burke,2024,Black or African-American,16.8
Burke,2018,Selected Races Total,11.904761904761903
Burke,2019,Selected Races Total,13.220338983050848
Burke,2020,Selected Races Total,9.48905109489051
Burke,2021,Selected Races Total,10.44776119402985
Burke,2022,Selected Races Total,12.67123287671233
